"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1989","1989",14.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1990","1990",15.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1991","1991",16.1,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1992","1992",14.8,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1993","1993",13.8,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1994","1994",14.2,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1995","1995",13.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1996","1996",12.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1997","1997",12.7,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1998","1998",12.8,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","1999","1999",11.3,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2000","2000",11.1,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2001","2001",11.6,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2002","2002",11.4,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2003","2003",10.3,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2004","2004",10.4,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2005","2005",9.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2006","2006",9.9,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2007","2007",10.2,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2008","2008",10.8,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2009","2009",10.1,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2010","2010",8.7,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2011","2011",9.4,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2012","2012",10.6,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2013","2013",9.4,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2014","2014",8.4,,
"11","Fertility rate","A15","15 - 19","2","Victoria","A","Annual","2015","2015",6.9,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1975","1975",4643,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1976","1976",4128,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1977","1977",3834,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1978","1978",3676,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1979","1979",3713,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1980","1980",3431,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1981","1981",3817,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1982","1982",3756,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1983","1983",3794,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1984","1984",3284,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1985","1985",3145,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1986","1986",3132,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1987","1987",2819,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1988","1988",2855,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1989","1989",2963,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1990","1990",3266,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1991","1991",3148,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1992","1992",3136,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1993","1993",3066,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1994","1994",3007,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1995","1995",2964,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1996","1996",3083,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1997","1997",3082,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1998","1998",2873,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","1999","1999",2818,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2000","2000",2897,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2001","2001",2905,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2002","2002",2915,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2003","2003",2821,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2004","2004",2883,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2005","2005",2768,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2006","2006",2725,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2007","2007",3295,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2008","2008",3645,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2009","2009",4026,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2010","2010",3667,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2011","2011",3296,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2012","2012",3308,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2013","2013",2996,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2014","2014",2720,,
"1","Births","A15","15 - 19","3","Queensland","A","Annual","2015","2015",2454,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1975","1975",91328,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1976","1976",93892,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1977","1977",97264,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1978","1978",99549,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1979","1979",101491,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1980","1980",102161,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1981","1981",103149,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1982","1982",103482,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1983","1983",103718,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1984","1984",104483,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1985","1985",106736,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1986","1986",111380,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1987","1987",115448,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1988","1988",118960,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1989","1989",121814,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1990","1990",122348,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1991","1991",120373,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1992","1992",117889,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1993","1993",116500,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1994","1994",115893,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1995","1995",115948,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1996","1996",117137,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1997","1997",117707,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1998","1998",119779,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","1999","1999",121835,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2000","2000",124108,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2001","2001",126249,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2002","2002",127988,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2003","2003",129177,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2004","2004",130761,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2005","2005",132693,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2006","2006",135106,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2007","2007",139551,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2008","2008",143557,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2009","2009",146479,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2010","2010",147793,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2011","2011",147927,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2012","2012",148644,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2013","2013",150256,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2014","2014",151154,,
"2","Female population","A15","15 - 19","3","Queensland","A","Annual","2015","2015",151129,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1975","1975",50.8,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1976","1976",44,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1977","1977",39.4,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1978","1978",36.9,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1979","1979",36.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1980","1980",33.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1981","1981",37,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1982","1982",36.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1983","1983",36.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1984","1984",31.4,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1985","1985",29.5,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1986","1986",28.1,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1987","1987",24.4,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1988","1988",24,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1989","1989",24.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1990","1990",26.7,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1991","1991",26.2,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1992","1992",26.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1993","1993",26.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1994","1994",25.9,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1995","1995",25.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1996","1996",26.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1997","1997",26.2,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1998","1998",24,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","1999","1999",23.1,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2000","2000",23.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2001","2001",23,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2002","2002",22.8,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2003","2003",21.8,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2004","2004",22,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2005","2005",20.9,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2006","2006",20.2,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2007","2007",23.6,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2008","2008",25.4,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2009","2009",27.5,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2010","2010",24.8,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2011","2011",22.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2012","2012",22.3,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2013","2013",19.9,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2014","2014",18,,
"11","Fertility rate","A15","15 - 19","3","Queensland","A","Annual","2015","2015",16.2,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1975","1975",2073,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1976","1976",1765,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1977","1977",1782,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1978","1978",1637,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1979","1979",1527,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1980","1980",1497,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1981","1981",1516,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1982","1982",1355,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1983","1983",1317,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1984","1984",1278,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1985","1985",1182,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1986","1986",1192,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1987","1987",1126,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1988","1988",1137,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1989","1989",1186,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1990","1990",1179,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1991","1991",1125,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1992","1992",949,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1993","1993",879,,
"1","Births","A15","15 - 19","4","South Australia","A","Annual","1994","1994",781,,
